,accuracy_mean,accuracy_std,precision_macro_mean,precision_macro_std,precision_weighted_mean,precision_weighted_std,recall_macro_mean,recall_macro_std,recall_weighted_mean,recall_weighted_std,f1_macro_mean,f1_macro_std,f1_weighted_mean,f1_weighted_std,criterion,max_depth,max_leaf_nodes,min_samples_split,splitter
90,0.7104293222305645,0.02623506511439977,0.6671582757077192,0.02906101742500002,0.7073563389016441,0.024233809519185603,0.6585288979428087,0.03024335117502527,0.7104293222305645,0.02623506511439977,0.6584595100680053,0.02796187664495904,0.7053787966877446,0.025286105889480725,gini,50.0,100.0,2,best
91,0.5403726708074534,0.03543235593172846,0.5271954865790328,0.05573161114648278,0.5428620026286028,0.03563479154385665,0.468397331877634,0.04198497109959442,0.5403726708074534,0.03543235593172846,0.4508227265183947,0.039535300154708394,0.5106736959230203,0.03346224400673716,gini,50.0,100.0,2,random
92,0.7103269401406048,0.026074958289008316,0.6670498190873069,0.02891265705086253,0.7072608151000803,0.0240969899144123,0.6583242594707759,0.030005898539115422,0.7103269401406048,0.026074958289008316,0.6583059450012877,0.027770480643772154,0.705278782470906,0.02513643625521594,gini,50.0,100.0,50,best
93,0.5153402498122995,0.04012821794693007,0.502904672206905,0.034510275011211074,0.5100541518510432,0.03950694426089693,0.45457455243994516,0.03590179033899531,0.5153402498122995,0.04012821794693007,0.44715995727129143,0.034750865309192525,0.496836410626597,0.03994834630189251,gini,50.0,100.0,50,random
94,0.7120503719882602,0.024956618851440564,0.6682478169950685,0.02777820925751275,0.7079531186820961,0.023919657255508396,0.6598627436659774,0.02883026895051879,0.7120503719882602,0.024956618851440564,0.6595441382118086,0.026735181103326365,0.7064848003229514,0.024365426724877546,gini,50.0,100.0,100,best
95,0.5142652378677224,0.03044851311558267,0.49422852013202456,0.05306735476181607,0.5154281544539276,0.03577137513382884,0.44129030560840476,0.03300989296600136,0.5142652378677224,0.03044851311558267,0.42436156348658205,0.03574573493321537,0.48575258299286567,0.0352913241218051,gini,50.0,100.0,100,random
96,0.6801583509658045,0.02020022822003292,0.6374195123647812,0.02104495668436524,0.6799366540432051,0.01886146507221386,0.6407425795351934,0.02376407060098308,0.6801583509658045,0.02020022822003292,0.6377914412084138,0.02185894369922102,0.678657782960496,0.019287025820913854,entropy,,,2,best
97,0.6658077946897822,0.018548300454001014,0.619314834593064,0.01608753153894907,0.6653198279833475,0.018857880197148937,0.6229534951202766,0.021168549361419063,0.6658077946897822,0.018548300454001014,0.6199811810433756,0.018074456812985265,0.6643739688914163,0.018085227373244497,entropy,,,2,random
98,0.7167940754897277,0.020849856991681594,0.6793815176233919,0.01817692950907597,0.7163949814380131,0.018155729742231518,0.6757128941947568,0.02009297677407511,0.7167940754897277,0.020849856991681594,0.6755806973560979,0.018283241833159877,0.7146139271516658,0.019489114322539115,entropy,,,50,best
99,0.6794928673810662,0.018545914220804243,0.6312680995247243,0.014600642240509646,0.6742550757564344,0.016830503533854943,0.6221500199406198,0.023399557961307087,0.6794928673810662,0.018545914220804243,0.6235237578773782,0.017698452823389717,0.674485639126068,0.017245696583930013,entropy,,,50,random
100,0.7167940754897277,0.017887516549075624,0.6786794460744154,0.017889461452640806,0.7148070698488986,0.014911960880105631,0.6715355905266891,0.017140356725744755,0.7167940754897277,0.017887516549075624,0.6730047757419,0.016220231118206162,0.7139766018931848,0.01630203493998925,entropy,,,100,best
101,0.6745273360180193,0.02263658001792923,0.6262147247927764,0.018244680973535356,0.6657188489951775,0.02057042140985808,0.6106887518819425,0.023789611702291092,0.6745273360180193,0.02263658001792923,0.613655253076193,0.019346396077888066,0.6670981033832822,0.020951819202857845,entropy,,,100,random
102,0.6725308852638046,0.02899510174707393,0.5867137726877683,0.014833698311031786,0.6449301251833983,0.015575838849580016,0.5746698166027964,0.027206912444206595,0.6725308852638046,0.02899510174707393,0.5684741589411353,0.019634892563243782,0.6507592336469399,0.024881345607835993,entropy,,20.0,2,best
103,0.4117125110913931,0.030862723978073145,0.3273457783591237,0.0482402639559534,0.37944247813888893,0.03320406999547497,0.3429850837951687,0.053146476074822556,0.4117125110913931,0.030862723978073145,0.32023245194674915,0.05748913008928885,0.3753211006559705,0.043374105443150734,entropy,,20.0,2,random
104,0.6725479489454644,0.028981767906957657,0.5867286517069878,0.014830434862656536,0.644949525001848,0.015550711399987593,0.5746808687690209,0.02719132057064718,0.6725479489454644,0.028981767906957657,0.5684868267494626,0.019614571099188027,0.6507768898864078,0.024862917364044036,entropy,,20.0,50,best
105,0.45619752917889567,0.03255987894801735,0.36136966122756753,0.03678191539505861,0.41731985189246146,0.03655187807136949,0.3826288207818249,0.0448275160571553,0.45619752917889567,0.03255987894801735,0.35996933833789635,0.0455688719362431,0.4251312994713883,0.0363432651328223,entropy,,20.0,50,random
106,0.6725308852638046,0.02899510174707393,0.5867137726877683,0.014833698311031786,0.6449301251833983,0.015575838849580016,0.5746698166027964,0.027206912444206595,0.6725308852638046,0.02899510174707393,0.5684741589411353,0.019634892563243782,0.6507592336469399,0.024881345607835993,entropy,,20.0,100,best
107,0.43459490819739266,0.04900747300981716,0.3516583449996691,0.03155354430492608,0.3973123526019594,0.04279985367880629,0.3689359334422567,0.05285086153494731,0.43459490819739266,0.04900747300981716,0.3445311883603643,0.046063220201694226,0.3983571690666024,0.04599453505704629,entropy,,20.0,100,random
108,0.6972561599890792,0.028537884003817817,0.6498420987514177,0.03687596883795553,0.6910879371194665,0.03363188753153422,0.6424528931218472,0.03828293549837358,0.6972561599890792,0.028537884003817817,0.6401846688348438,0.03624000193897609,0.6901478177812417,0.030658219765944704,entropy,,50.0,2,best
109,0.47948945464473414,0.015109829890678992,0.4312210128047689,0.06442087096348391,0.46209313257397766,0.02885317191685365,0.4214649941143343,0.006852657407253014,0.47948945464473414,0.015109829890678992,0.3992249664333025,0.011204197927304725,0.45262459298195695,0.018096328014600177,entropy,,50.0,2,random
110,0.6972561599890792,0.028537884003817817,0.6498420987514177,0.03687596883795553,0.6910879371194665,0.03363188753153422,0.6424528931218472,0.03828293549837358,0.6972561599890792,0.028537884003817817,0.6401846688348438,0.03624000193897609,0.6901478177812417,0.030658219765944704,entropy,,50.0,50,best
111,0.48692921984847454,0.015273281957153327,0.4516470735669408,0.05503991582345046,0.4741355939449565,0.026100766899332956,0.42780439289727235,0.01416594417151827,0.48692921984847454,0.015273281957153327,0.410633448965272,0.01979584468557882,0.4631045349927582,0.015658053779910457,entropy,,50.0,50,random
112,0.6972732236707392,0.028519875301206445,0.6498565348976895,0.036853753470848565,0.6911067846189671,0.03360604523682402,0.6424639452880717,0.03826861263646057,0.6972732236707392,0.028519875301206445,0.6401975529825313,0.03622065499055137,0.690165809388584,0.0306357232742406,entropy,,50.0,100,best
113,0.46827861579414376,0.03768858191964637,0.45392069489125986,0.08519887490890983,0.46833975101705533,0.06108612125708729,0.4150957432863176,0.029580423455472293,0.46827861579414376,0.03768858191964637,0.3891515459510891,0.032996805132097254,0.4372601993883264,0.036112021747199366,entropy,,50.0,100,random
114,0.713586103337656,0.021497983929644218,0.6656967705929533,0.02406683183127625,0.7071461823572642,0.023277162187106598,0.6629519000565598,0.024589363400623135,0.713586103337656,0.021497983929644218,0.6591158988756765,0.021614761660968495,0.7069258764413245,0.02069444727220375,entropy,,100.0,2,best
115,0.487492321343253,0.05096908572719604,0.44287550994259406,0.06978606903924535,0.47130729792331766,0.06064912685728002,0.42117389415312045,0.0531716772570537,0.487492321343253,0.05096908572719604,0.4034364068344674,0.052676289235080394,0.46092745199860025,0.054037722060154635,entropy,,100.0,2,random
116,0.713586103337656,0.021497983929644218,0.6656967705929533,0.02406683183127625,0.7071461823572642,0.023277162187106598,0.6629519000565598,0.024589363400623135,0.713586103337656,0.021497983929644218,0.6591158988756765,0.021614761660968495,0.7069258764413245,0.02069444727220375,entropy,,100.0,50,best
117,0.5334448160535118,0.07664511197236218,0.511268108823293,0.06327537010547422,0.5321632048580366,0.0651850249435528,0.46378063397557484,0.062308433617606906,0.5334448160535118,0.07664511197236218,0.46275476654665737,0.06531484254545288,0.5166982683426546,0.07608691900812033,entropy,,100.0,50,random
118,0.7138249948808955,0.021346897635910356,0.6659807483713571,0.023977186769626926,0.7073441767126989,0.023143300345884223,0.6635006003164928,0.02423386048319717,0.7138249948808955,0.021346897635910356,0.6595297394033643,0.02139790504786619,0.7071541613684156,0.020541834445963893,entropy,,100.0,100,best
119,0.5450822469456009,0.06858939520659642,0.5064040656500226,0.04462321027257846,0.532837503526421,0.061858384733455174,0.48078190998960896,0.0567699413414636,0.5450822469456009,0.06858939520659642,0.46580734326947115,0.05554417895878633,0.5222922561506304,0.07087985514019667,entropy,,100.0,100,random
120,0.7168623302163676,0.019096836692253597,0.6770889613999738,0.018260537540216674,0.7136660732945681,0.0169587479325476,0.6679317562439518,0.017529510003419624,0.7168623302163676,0.019096836692253597,0.6698744225284902,0.01816327777198304,0.7132516458924081,0.018252741677071572,entropy,10.0,,2,best
121,0.5465326598866972,0.0511973553091944,0.5184437175295893,0.06865497589990316,0.5445409216657109,0.05926976916664492,0.46831788905079147,0.059076117333749616,0.5465326598866972,0.0511973553091944,0.4586963123752117,0.047477761326923086,0.525591032703544,0.050126629124781656,entropy,10.0,,2,random
122,0.7183809978841034,0.020693342805318347,0.6788618965149333,0.019214496041908915,0.7151149861330504,0.018450262415043182,0.6680025323063812,0.018862395510204005,0.7183809978841034,0.020693342805318347,0.6705230401904352,0.01917223426077695,0.7145429659508542,0.019792468438940995,entropy,10.0,,50,best
123,0.5724353286465087,0.05198432904268486,0.530917522483761,0.05621653663191698,0.5603042375553896,0.05017289845694764,0.4927677562922999,0.034954384745412966,0.5724353286465087,0.05198432904268486,0.4858420392846471,0.0391823134318854,0.5493050616222827,0.05180829313603056,entropy,10.0,,50,random
124,0.716299228721589,0.018159637896811246,0.6760068282080915,0.018429600281071743,0.7129809439340042,0.016272590566244468,0.6661958930675114,0.01737018613819555,0.716299228721589,0.018159637896811246,0.6684810422374015,0.017966895621241864,0.7126392924157507,0.017447684994354198,entropy,10.0,,100,best
125,0.5475564807862945,0.0305638452714074,0.48788763568811777,0.037033268505835736,0.5248658705919049,0.03001258147707221,0.455130212648906,0.023002378384554795,0.5475564807862945,0.0305638452714074,0.4497341796760004,0.024899402362006336,0.5228365950698836,0.029873576918818565,entropy,10.0,,100,random
126,0.6725308852638046,0.02899510174707393,0.5867137726877683,0.014833698311031786,0.6449301251833983,0.015575838849580016,0.5746698166027964,0.027206912444206595,0.6725308852638046,0.02899510174707393,0.5684741589411353,0.019634892563243782,0.6507592336469399,0.024881345607835993,entropy,10.0,20.0,2,best
127,0.45860350829294927,0.06379913189493776,0.3690083851908204,0.04516519344923873,0.4222150812072615,0.059075970776513664,0.4059235522745662,0.04951801890297778,0.45860350829294927,0.06379913189493776,0.3803215303296197,0.0459317913527209,0.4319871602704035,0.05991897910325491,entropy,10.0,20.0,2,random
128,0.6725308852638046,0.02899510174707393,0.5867137726877683,0.014833698311031786,0.6449301251833983,0.015575838849580016,0.5746698166027964,0.027206912444206595,0.6725308852638046,0.02899510174707393,0.5684741589411353,0.019634892563243782,0.6507592336469399,0.024881345607835993,entropy,10.0,20.0,50,best
129,0.4338270425226947,0.04357485669117145,0.3968248502621989,0.044084206106816425,0.42332719129125157,0.03758234262087943,0.3733974962130078,0.023635852417377166,0.4338270425226947,0.04357485669117145,0.35278470774682347,0.014851005117317096,0.3960383022958689,0.03428399623477942,entropy,10.0,20.0,50,random
130,0.6725308852638046,0.02899510174707393,0.5867137726877683,0.014833698311031786,0.6449301251833983,0.015575838849580016,0.5746698166027964,0.027206912444206595,0.6725308852638046,0.02899510174707393,0.5684741589411353,0.019634892563243782,0.6507592336469399,0.024881345607835993,entropy,10.0,20.0,100,best
131,0.47223738993925335,0.03786508626597836,0.4027571439631774,0.03161142664890699,0.447496249736769,0.028805238052300876,0.3985717040433612,0.011321206565492794,0.47223738993925335,0.03786508626597836,0.3792145812066632,0.016890173270871712,0.4392320782562953,0.03394655757705516,entropy,10.0,20.0,100,random
132,0.6972561599890792,0.028537884003817817,0.6498420987514177,0.03687596883795553,0.6910879371194665,0.03363188753153422,0.6424528931218472,0.03828293549837358,0.6972561599890792,0.028537884003817817,0.6401846688348438,0.03624000193897609,0.6901478177812417,0.030658219765944704,entropy,10.0,50.0,2,best
133,0.48187837007712786,0.02909092998732328,0.4281552213052233,0.04132709563558297,0.4631414215674614,0.025639958883371405,0.42124368555806513,0.02246324810697731,0.48187837007712786,0.02909092998732328,0.39857662203606253,0.02576654679363661,0.45015070391594747,0.028273958476250898,entropy,10.0,50.0,2,random
134,0.6972561599890792,0.028537884003817817,0.6498420987514177,0.03687596883795553,0.6910879371194665,0.03363188753153422,0.6424528931218472,0.03828293549837358,0.6972561599890792,0.028537884003817817,0.6401846688348438,0.03624000193897609,0.6901478177812417,0.030658219765944704,entropy,10.0,50.0,50,best
135,0.45822810729643026,0.04538958566260972,0.41957410983715465,0.027284749720121564,0.44211681369526656,0.044167593606306746,0.39768297419750226,0.02533145568583752,0.45822810729643026,0.04538958566260972,0.38137441266702277,0.028455062391335342,0.4286415738995293,0.04259128512957939,entropy,10.0,50.0,50,random
136,0.6972561599890792,0.028537884003817817,0.6498420987514177,0.03687596883795553,0.6910879371194665,0.03363188753153422,0.6424528931218472,0.03828293549837358,0.6972561599890792,0.028537884003817817,0.6401846688348438,0.03624000193897609,0.6901478177812417,0.030658219765944704,entropy,10.0,50.0,100,best
137,0.483311719336564,0.05563813254220883,0.47196913588461614,0.053987605665768615,0.4789643534718009,0.05796642311540619,0.4182997182752286,0.042434068303814035,0.483311719336564,0.05563813254220883,0.4007298627922878,0.04210435067927082,0.452910173864632,0.05299043767947293,entropy,10.0,50.0,100,random
138,0.7110777421336428,0.0191407356773946,0.6653917156394378,0.02223025807278953,0.7043797014829446,0.02037223704300561,0.6576484386390233,0.021574428304039883,0.7110777421336428,0.0191407356773946,0.6556375599798013,0.01917645517847219,0.7038230937153325,0.018100679408542944,entropy,10.0,100.0,2,best
139,0.5054433144495256,0.032516532250409784,0.5313975730794704,0.05707785728806276,0.5187751261636028,0.0441984341919233,0.4322405311220164,0.015742714258958797,0.5054433144495256,0.032516532250409784,0.4211454471356968,0.018333424712899084,0.4776399280081299,0.03294316902358853,entropy,10.0,100.0,2,random
140,0.7111118694969627,0.01915469522027055,0.6654171074563294,0.022226282955249397,0.7044147586692497,0.020376316449001067,0.6576734768192339,0.021585370035307454,0.7111118694969627,0.01915469522027055,0.6556622918646454,0.01918012922312179,0.7038568689034761,0.01811011958659496,entropy,10.0,100.0,50,best
141,0.5489557026824108,0.028405833520675376,0.496149876757452,0.027567858782048794,0.5291195519243284,0.03004351418268587,0.4651032541944342,0.02361399036541713,0.5489557026824108,0.028405833520675376,0.45227273345338304,0.022981325868203988,0.5193002950355353,0.027800273215884283,entropy,10.0,100.0,50,random
142,0.7112825063135622,0.01931795671518284,0.6654378727223946,0.022535588175204752,0.7045607508323187,0.020504560978572672,0.657925629275687,0.021567793075321494,0.7112825063135622,0.01931795671518284,0.6559824571371521,0.01928759132631212,0.7041121486834112,0.018225148966166498,entropy,10.0,100.0,100,best
143,0.46966077400860007,0.05751774017219659,0.44786140775236916,0.04574110085387506,0.46098871083559195,0.05092670092871165,0.402207100909481,0.039201632826523496,0.46966077400860007,0.05751774017219659,0.39525026078504316,0.03848888443991841,0.4486826189430668,0.05341980046188423,entropy,10.0,100.0,100,random
144,0.6802266056924442,0.018894666403119,0.6381021690009354,0.020622613555078453,0.6802505182087925,0.017191119585061143,0.641326273147993,0.0221744952269112,0.6802266056924442,0.018894666403119,0.6383427656226711,0.02081336614951506,0.6787739115784643,0.01782784791981248,entropy,30.0,,2,best
145,0.6675141628557778,0.015791374893593762,0.6220916174323554,0.014207591298164603,0.667942993326323,0.014292007202497072,0.6246520309973831,0.018931478237115752,0.6675141628557778,0.015791374893593762,0.6220945231382562,0.01590758326293499,0.6663116676572913,0.014660382253748959,entropy,30.0,,2,random
146,0.7169988396696472,0.020925188019006807,0.6794465946929051,0.018305773483646325,0.71660925247643,0.01819588605743904,0.6758440275784976,0.020105211610533986,0.7169988396696472,0.020925188019006807,0.6756786794628143,0.01834704815758163,0.7148198963362514,0.019545380708081737,entropy,30.0,,50,best
147,0.6907890246399563,0.015558288401651573,0.6458190353674129,0.014221085309433315,0.6855810569436365,0.014621103701268894,0.6328019283190003,0.022084637605420013,0.6907890246399563,0.015558288401651573,0.6359129501675158,0.016643064858848804,0.6857668718334067,0.01480524896380308,entropy,30.0,,50,random
148,0.7168793938980274,0.017865992500105503,0.6787596992418143,0.017828099934295214,0.7148670038098031,0.014879624114997478,0.6715748498919107,0.017090301669444127,0.7168793938980274,0.017865992500105503,0.6730567805012626,0.016151422435945726,0.7140476637197677,0.016268532083255734,entropy,30.0,,100,best
149,0.668179646440516,0.033109048078306946,0.6171687440934168,0.02767196982369197,0.6617924728695479,0.031487716420979875,0.6043667789106757,0.03105916944619221,0.668179646440516,0.033109048078306946,0.6069578921542067,0.029958696185311075,0.6623125857597085,0.03281732547936032,entropy,30.0,,100,random
150,0.6725308852638046,0.02899510174707393,0.5867137726877683,0.014833698311031786,0.6449301251833983,0.015575838849580016,0.5746698166027964,0.027206912444206595,0.6725308852638046,0.02899510174707393,0.5684741589411353,0.019634892563243782,0.6507592336469399,0.024881345607835993,entropy,30.0,20.0,2,best
151,0.44715377789911953,0.029489176995742633,0.3728898452144017,0.03778847900611901,0.4244256381407245,0.03166920059192243,0.39276845028600826,0.024217150376592497,0.44715377789911953,0.029489176995742633,0.36584053456338383,0.03460968805663061,0.41561443118762703,0.039250382301802694,entropy,30.0,20.0,2,random
152,0.6725308852638046,0.02899510174707393,0.5867137726877683,0.014833698311031786,0.6449301251833983,0.015575838849580016,0.5746698166027964,0.027206912444206595,0.6725308852638046,0.02899510174707393,0.5684741589411353,0.019634892563243782,0.6507592336469399,0.024881345607835993,entropy,30.0,20.0,50,best
153,0.41283871408095013,0.06725528419537505,0.33522807510616126,0.055496199410326866,0.38212712777800156,0.061009549775122844,0.3446096979469692,0.07823812883824469,0.41283871408095013,0.06725528419537505,0.32226341588183005,0.07526369899584423,0.38319205698794023,0.06991689912488094,entropy,30.0,20.0,50,random
154,0.6725479489454644,0.028981767906957657,0.5867286517069878,0.014830434862656536,0.644949525001848,0.015550711399987593,0.5746808687690209,0.02719132057064718,0.6725479489454644,0.028981767906957657,0.5684868267494626,0.019614571099188027,0.6507768898864078,0.024862917364044036,entropy,30.0,20.0,100,best
155,0.4350385639205515,0.020936094358457474,0.36415294857573327,0.01856369198195143,0.40913767037936066,0.023912844993409677,0.3855591447546486,0.025040941657554282,0.4350385639205515,0.020936094358457474,0.3564526323747594,0.025249300430657942,0.3981807483163865,0.023249122973286854,entropy,30.0,20.0,100,random
156,0.6972732236707392,0.028519875301206445,0.6498565348976895,0.036853753470848565,0.6911067846189671,0.03360604523682402,0.6424639452880717,0.03826861263646057,0.6972732236707392,0.028519875301206445,0.6401975529825313,0.03622065499055137,0.690165809388584,0.0306357232742406,entropy,30.0,50.0,2,best
157,0.43176233704184014,0.05503795492592298,0.4068399108868823,0.0494166910071645,0.42065308074716756,0.04749150941637232,0.37779921073279027,0.0483290649982865,0.43176233704184014,0.05503795492592298,0.3608425376844072,0.04101226145388512,0.4036889002308568,0.049739387086145496,entropy,30.0,50.0,2,random
158,0.6972561599890792,0.028537884003817817,0.6498420987514177,0.03687596883795553,0.6910879371194665,0.03363188753153422,0.6424528931218472,0.03828293549837358,0.6972561599890792,0.028537884003817817,0.6401846688348438,0.03624000193897609,0.6901478177812417,0.030658219765944704,entropy,30.0,50.0,50,best
159,0.483328783018224,0.025565262070379728,0.4524473826863518,0.028394537487534673,0.4724968179183155,0.023437389560029616,0.43061990722715915,0.02779255400275098,0.483328783018224,0.025565262070379728,0.4089661823207883,0.023151163889214274,0.4596582792553449,0.024877221989427784,entropy,30.0,50.0,50,random
160,0.6972732236707392,0.028519875301206445,0.6498565348976895,0.036853753470848565,0.6911067846189671,0.03360604523682402,0.6424639452880717,0.03826861263646057,0.6972732236707392,0.028519875301206445,0.6401975529825313,0.03622065499055137,0.690165809388584,0.0306357232742406,entropy,30.0,50.0,100,best
161,0.45614633813391575,0.017815987285620855,0.4171818213668222,0.043203835799076835,0.4486327380790582,0.024789772155856767,0.39037052700948904,0.029532121485803427,0.45614633813391575,0.017815987285620855,0.36541340294542934,0.02879362710709855,0.4226178634371775,0.021254614427477846,entropy,30.0,50.0,100,random
162,0.713620230700976,0.021510332533878466,0.6657222545438929,0.024062942864741282,0.7071814188225238,0.023280620830353854,0.6629769382367705,0.02459853893776797,0.713620230700976,0.021510332533878466,0.6591407545175713,0.021616505048039733,0.7069598447765446,0.020701687428594285,entropy,30.0,100.0,2,best
163,0.545815985256979,0.058992508804841276,0.5057499614299441,0.057047471815978176,0.5315786473296944,0.054360375380818934,0.4733673553063868,0.04247355910725101,0.545815985256979,0.058992508804841276,0.4580759419094973,0.04403293787059484,0.5163346267518163,0.05806980122783712,entropy,30.0,100.0,2,random
164,0.7136031670193161,0.021482192568728475,0.6657118363058667,0.024047426295009573,0.7071657475448585,0.023256470852449335,0.6629629522227845,0.024577508594115265,0.7136031670193161,0.021482192568728475,0.6591291798013684,0.02159922477519261,0.7069444213761767,0.020676704084807082,entropy,30.0,100.0,50,best
165,0.5285816667804245,0.012752530815574443,0.48226482669676807,0.02651604682422321,0.5139027202090709,0.010082412431030686,0.4644363809719577,0.023396331990085145,0.5285816667804245,0.012752530815574443,0.4559681700977866,0.029082599462713556,0.5065114929022311,0.014398889028431892,entropy,30.0,100.0,50,random
166,0.7138079311992356,0.021363020711295123,0.6659656826584437,0.02399685229989312,0.7073246115251046,0.023164303631306376,0.6634895481502683,0.02424622890349937,0.7138079311992356,0.021363020711295123,0.6595164584776724,0.021413915519590657,0.7071356164335633,0.02055994028487033,entropy,30.0,100.0,100,best
167,0.5311753463927377,0.031812464746513856,0.4829593211768286,0.031238678541871595,0.5164953580420708,0.01135651003057694,0.46332497235611897,0.01826983641238747,0.5311753463927377,0.031812464746513856,0.4506315213005627,0.01371033113585246,0.5065120235461189,0.02978789319411363,entropy,30.0,100.0,100,random
168,0.6796805678793256,0.02000276936341139,0.6372729834885603,0.020704116702277862,0.6798646133209792,0.01874439569635792,0.6413487249410288,0.023698210113005602,0.6796805678793256,0.02000276936341139,0.6380060062026665,0.021610245445754094,0.6783743432603668,0.019117025403587035,entropy,50.0,,2,best
169,0.6592724046140196,0.016893768741612584,0.6123562149378271,0.014937444321554288,0.6594504186959852,0.015831783835524218,0.6149476806526093,0.02008028135891551,0.6592724046140196,0.016893768741612584,0.612569957047536,0.017106020891307243,0.6581435238523008,0.01598150590271717,entropy,50.0,,2,random
170,0.717408368029486,0.020717551306162638,0.679865527781264,0.018163547193737514,0.7170095962235129,0.017955643379994293,0.6762448286402922,0.019971924970537448,0.717408368029486,0.020717551306162638,0.6760954403432421,0.018197933390313687,0.715236442085746,0.01932498647000256,entropy,50.0,,50,best
171,0.6856869838236299,0.015934445650364937,0.6371804502852287,0.01594890999062083,0.6794496575205302,0.014563757564998045,0.6244887927836602,0.020124110994387354,0.6856869838236299,0.015934445650364937,0.627429699821401,0.015945068398941553,0.6801514133035599,0.015282322741460717,entropy,50.0,,50,random
172,0.7168623302163675,0.01796288670466098,0.6787441111340478,0.01791998693304739,0.7148590672786084,0.014985380529635467,0.6715916398639277,0.017202691690369212,0.7168623302163675,0.01796288670466098,0.6730655082353946,0.016270435711467544,0.7140388085877796,0.016374559642476683,entropy,50.0,,100,best
173,0.6731451778035629,0.03422803984984448,0.6248829819912867,0.02680987793124044,0.6647849240709229,0.03036934396206308,0.6086711064260935,0.03531863924261207,0.6731451778035629,0.03422803984984448,0.6097516662590572,0.02900332525799344,0.6648239824345621,0.03205128047344541,entropy,50.0,,100,random
174,0.6725308852638046,0.02899510174707393,0.5867137726877683,0.014833698311031786,0.6449301251833983,0.015575838849580016,0.5746698166027964,0.027206912444206595,0.6725308852638046,0.02899510174707393,0.5684741589411353,0.019634892563243782,0.6507592336469399,0.024881345607835993,entropy,50.0,20.0,2,best
175,0.4240324892498806,0.033202978132362476,0.35873001645535085,0.0804590332417551,0.4060804179390657,0.05414552804599708,0.3592342128164699,0.04157824416749704,0.4240324892498806,0.033202978132362476,0.3249446204729906,0.043354053249652094,0.3829164816117931,0.031535291606964534,entropy,50.0,20.0,2,random
176,0.6725308852638046,0.02899510174707393,0.5867137726877683,0.014833698311031786,0.6449301251833983,0.015575838849580016,0.5746698166027964,0.027206912444206595,0.6725308852638046,0.02899510174707393,0.5684741589411353,0.019634892563243782,0.6507592336469399,0.024881345607835993,entropy,50.0,20.0,50,best
177,0.3970206811821719,0.03797709719603061,0.34808982283404594,0.05942210797934169,0.3800011404811052,0.04884132936164616,0.3541583690868596,0.02013695779826725,0.3970206811821719,0.03797709719603061,0.31906809512121176,0.026721405784931533,0.3557907542890329,0.0311263058480941,entropy,50.0,20.0,50,random
178,0.6725308852638046,0.02899510174707393,0.5867137726877683,0.014833698311031786,0.6449301251833983,0.015575838849580016,0.5746698166027964,0.027206912444206595,0.6725308852638046,0.02899510174707393,0.5684741589411353,0.019634892563243782,0.6507592336469399,0.024881345607835993,entropy,50.0,20.0,100,best
179,0.4457886833663231,0.08010847903222078,0.3546838562092298,0.08426507414579353,0.42245382304579426,0.08250098040392496,0.36599167831510065,0.09336075009592182,0.4457886833663231,0.08010847903222078,0.335612804959733,0.09073734270704314,0.4054002701088849,0.08854467812973549,entropy,50.0,20.0,100,random
180,0.6972561599890792,0.028537884003817817,0.6498420987514177,0.03687596883795553,0.6910879371194665,0.03363188753153422,0.6424528931218472,0.03828293549837358,0.6972561599890792,0.028537884003817817,0.6401846688348438,0.03624000193897609,0.6901478177812417,0.030658219765944704,entropy,50.0,50.0,2,best
181,0.48162241485222856,0.05573154905980605,0.44533301050096696,0.03135528661502065,0.4692613356901038,0.018836436800298662,0.4311807433470677,0.04844878106717107,0.48162241485222856,0.05573154905980605,0.40256832862410896,0.049093585958754245,0.4475931732912391,0.06604884905840654,entropy,50.0,50.0,2,random
182,0.6972561599890792,0.028537884003817817,0.6498420987514177,0.03687596883795553,0.6910879371194665,0.03363188753153422,0.6424528931218472,0.03828293549837358,0.6972561599890792,0.028537884003817817,0.6401846688348438,0.03624000193897609,0.6901478177812417,0.030658219765944704,entropy,50.0,50.0,50,best
183,0.48638318203535597,0.010658560729757627,0.4519089430104683,0.06695273126508063,0.4792968818567167,0.03517428456265501,0.41359702052388825,0.033630632521453846,0.48638318203535597,0.010658560729757627,0.398615911655854,0.03327937420012201,0.45788111866439357,0.017354556684476146,entropy,50.0,50.0,50,random
184,0.6972561599890792,0.028537884003817817,0.6498420987514177,0.03687596883795553,0.6910879371194665,0.03363188753153422,0.6424528931218472,0.03828293549837358,0.6972561599890792,0.028537884003817817,0.6401846688348438,0.03624000193897609,0.6901478177812417,0.030658219765944704,entropy,50.0,50.0,100,best
185,0.5284622210088049,0.06411209200463977,0.47423239150666735,0.0828413469083465,0.5088002924188825,0.0684529471580088,0.4584077685349621,0.048148028304826805,0.5284622210088049,0.06411209200463977,0.43208722992024695,0.04889697271557584,0.49653019147593314,0.06258237140518104,entropy,50.0,50.0,100,random
186,0.713586103337656,0.021497983929644218,0.6656967705929533,0.02406683183127625,0.7071461823572642,0.023277162187106598,0.6629519000565598,0.024589363400623135,0.713586103337656,0.021497983929644218,0.6591158988756765,0.021614761660968495,0.7069258764413245,0.02069444727220375,entropy,50.0,100.0,2,best
