,accuracy_mean,accuracy_std,precision_macro_mean,precision_macro_std,precision_weighted_mean,precision_weighted_std,recall_macro_mean,recall_macro_std,recall_weighted_mean,recall_weighted_std,f1_macro_mean,f1_macro_std,f1_weighted_mean,f1_weighted_std,criterion,max_depth,max_features,max_leaf_nodes,min_samples_split,n_estimators,n_jobs
326,0.7237731212886492,0.02263691444760451,0.6885428001235581,0.021569152181102908,0.7214075900990542,0.0213708564935938,0.679086103527003,0.025266778454043803,0.7237731212886492,0.02263691444760451,0.6813687926824215,0.022238406771370074,0.7206066545116312,0.02168114033896481,entropy,,sqrt,,2,200,-1
327,0.7340113302846223,0.02533018337524666,0.6977301929273564,0.02659856702967978,0.7286916232776877,0.024663169549506148,0.6775821717623721,0.028262500249400375,0.7340113302846223,0.02533018337524666,0.6822430587354812,0.025300554715687484,0.7278325403410241,0.02447562220666091,entropy,,sqrt,,50,50,-1
328,0.7342672855095216,0.02406689995769278,0.6987288573367565,0.025466778347810873,0.7292077948316487,0.023422482644889775,0.6779110667513844,0.027455946961761964,0.7342672855095216,0.02406689995769278,0.6829263276536857,0.024826879662216684,0.72820785035936,0.023436958372729473,entropy,,sqrt,,50,100,-1
329,0.7353593611357586,0.023528304962461728,0.6992969554602848,0.02500195663054392,0.7301373257581008,0.02294218163365337,0.6787549867724127,0.026668372325766156,0.7353593611357586,0.023528304962461728,0.6836533261306614,0.023872512095480608,0.7292325519176045,0.022756766425859838,entropy,,sqrt,,50,200,-1
330,0.7304962118626714,0.026551900162341404,0.6953457805333798,0.026135516523441225,0.7245277698745093,0.025070575221475835,0.6694909793714697,0.028735638171780504,0.7304962118626714,0.026551900162341404,0.6754724168662671,0.0250737679666205,0.7230571968114072,0.025266744623869394,entropy,,sqrt,,100,50,-1
331,0.7308204218142107,0.02456783233287214,0.6962440728350456,0.024544917843737232,0.724769235193712,0.023082007871055608,0.6693945175509348,0.026448341838263,0.7308204218142107,0.02456783233287214,0.6753428806804082,0.02284184928907167,0.7231469906587581,0.023225876243481866,entropy,,sqrt,,100,100,-1
332,0.7317589243055082,0.024344892824497415,0.6970253048914203,0.024070556589906356,0.7260199281624713,0.02281582444617886,0.6705462870151231,0.026551923255390016,0.7317589243055082,0.024344892824497415,0.6767887038226199,0.022700040827898137,0.72445376330073,0.02299779754886398,entropy,,sqrt,,100,200,-1
333,0.65905057675244,0.04527265516913116,0.540357869529194,0.021765351646858565,0.6093149018839475,0.03951280119404547,0.5509007032111275,0.03905706007336448,0.65905057675244,0.04527265516913116,0.5366383673327635,0.03222567248474707,0.6263186403666967,0.042869702450158455,entropy,,sqrt,10.0,2,50,-1
334,0.6635041976656884,0.04148904979113382,0.5388871621062559,0.020313235020184613,0.6102557347663302,0.03570935915580926,0.557023106532214,0.03567075038396419,0.6635041976656884,0.04148904979113382,0.5402697023443529,0.02829466095350869,0.6298102542599708,0.03841713054402428,entropy,,sqrt,10.0,2,100,-1
335,0.6599549518804176,0.04182090808995332,0.541641976452955,0.022795004046009638,0.6097676504312924,0.03748500519966937,0.5508935713603662,0.03545353161289157,0.6599549518804176,0.04182090808995332,0.5370841263531936,0.03016373213154082,0.6271340624185455,0.039887879312715716,entropy,,sqrt,10.0,2,200,-1
336,0.658350965804382,0.0417330212834216,0.5390079546367827,0.023657728298320954,0.6081988334465548,0.0381620823640468,0.5518752506227813,0.03546555120237139,0.658350965804382,0.0417330212834216,0.5375122364901412,0.030171737463593036,0.6261068198613766,0.03992551118545181,entropy,,sqrt,10.0,50,50,-1
337,0.6628045867176302,0.04377867358283634,0.5425960896670325,0.022237312408842084,0.6114408606343575,0.03870912115962418,0.5550517835690347,0.03668266781899615,0.6628045867176302,0.04377867358283634,0.5400955911660292,0.030065172497574406,0.6294447141304107,0.041030729501269354,entropy,,sqrt,10.0,50,100,-1
338,0.6603986076035766,0.04297957646458481,0.5394565773474443,0.025190796238212392,0.6091118579179916,0.03853840490896688,0.552177421126459,0.036960068778016344,0.6603986076035766,0.04297957646458481,0.5366901228503589,0.0306940964041242,0.6266921598848898,0.040318309866283,entropy,,sqrt,10.0,50,200,-1
339,0.6662002593679612,0.043061038292437806,0.54074080824295,0.027119475470367384,0.6143803143756339,0.040250550849055836,0.5586501492843182,0.038547041957645495,0.6662002593679612,0.043061038292437806,0.5430202897293874,0.03274031219941743,0.6342143960275235,0.041443675210450184,entropy,,sqrt,10.0,100,50,-1
340,0.6601597160603372,0.04570730655967891,0.5436649196890853,0.02187128990079637,0.6107637379527562,0.03924197355338001,0.5508696583385215,0.04098159300199272,0.6601597160603372,0.04570730655967891,0.5370583518014986,0.034055146102182215,0.6271057036990993,0.043636531396507555,entropy,,sqrt,10.0,100,100,-1
341,0.6597160603371783,0.042981039752235266,0.543105128931265,0.022836504446842418,0.6107084960309215,0.0369374934282486,0.5479969665583702,0.038776299677708286,0.6597160603371783,0.042981039752235266,0.534537215811983,0.03278555674635765,0.6261449615918788,0.04065822813202313,entropy,,sqrt,10.0,100,200,-1
342,0.6989625281550746,0.03342567487591349,0.6635857533404543,0.03088837930814487,0.6843365179233569,0.032007110395679085,0.6006223669601786,0.03129923263287273,0.6989625281550746,0.03342567487591349,0.593838794489299,0.024495318538659817,0.6723364871331703,0.0294880594511642,entropy,,sqrt,50.0,2,50,-1
343,0.7056344276841171,0.033305312453890686,0.6664593201853065,0.028348515207078664,0.6897166623217884,0.030524434260093842,0.6047012838660072,0.02826776517868537,0.7056344276841171,0.033305312453890686,0.5975338594218593,0.017674621455606915,0.6787763489937606,0.027303862205959366,entropy,,sqrt,50.0,2,100,-1
344,0.706828885400314,0.03242161931941959,0.6699238804220167,0.032767882218037205,0.6917045282651317,0.031710930442991794,0.6072310870866382,0.0276738606179574,0.706828885400314,0.03242161931941959,0.6009796513109864,0.019715848827780578,0.6808067672876634,0.027056871586705077,entropy,,sqrt,50.0,2,200,-1
345,0.7067265033103542,0.03302965954857436,0.6765362566148097,0.037684126781748394,0.694264588578793,0.035047322138712575,0.6073442535976105,0.02801899440122168,0.7067265033103542,0.03302965954857436,0.6027155003293332,0.020018116104137992,0.6815291836154688,0.028889064712924316,entropy,,sqrt,50.0,50,50,-1
346,0.7032113848884035,0.03144948557531775,0.6718725619448478,0.03486730366582503,0.6906876191432221,0.03237504292832938,0.6051916082846229,0.028226349579178193,0.7032113848884035,0.03144948557531775,0.5976545419977568,0.021157423500098325,0.6766529762766637,0.026846669835505006,entropy,,sqrt,50.0,50,100,-1
