BOROUGH,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,SALE PRICE,BUILDING TYPE
Staten Island,1,0,1,0.00020244542724026204,0.0004202033560276918,1990,392000.0,RESIDENTIAL
Staten Island,1,0,1,0.00035806352434784665,0.0004135376936541561,1992,455000.0,RESIDENTIAL
Staten Island,1,0,1,0.0005448998415438829,0.0004951254011062333,1992,475000.0,RESIDENTIAL
Staten Island,1,0,1,0.00032164226757798643,0.00035461323827210033,1988,410000.0,RESIDENTIAL
Staten Island,1,0,1,0.0007095050020102642,0.0004052722723109718,1970,495000.0,RESIDENTIAL
Staten Island,1,0,1,0.00047300333467350944,0.000344481431464326,1965,423000.0,RESIDENTIAL
Staten Island,1,0,1,0.0005912541683418868,0.0001941040883173602,1965,232500.0,RESIDENTIAL
Staten Island,1,0,1,0.0005912541683418868,0.0002719590248402574,1965,545000.0,RESIDENTIAL
Staten Island,1,0,1,0.0007568053354776151,0.0002634269770021317,1975,505000.0,RESIDENTIAL
Staten Island,1,0,1,0.001771397488352293,0.0005631151573162977,1970,790000.0,RESIDENTIAL
Staten Island,1,0,1,0.0009460066693470189,0.0002559614351437717,1975,455000.0,RESIDENTIAL
Staten Island,1,0,1,0.0005732800416242934,0.00042766889788605183,1975,475000.0,RESIDENTIAL
Staten Island,1,0,1,0.00035333349100111157,0.00035461323827210033,1990,381000.0,RESIDENTIAL
Staten Island,1,0,1,0.0005562519215760471,0.00033274986568690315,1977,480000.0,RESIDENTIAL
Staten Island,1,0,1,0.000579429084975049,0.00034128191352502887,1977,575000.0,RESIDENTIAL
Staten Island,1,0,1,0.0004701653146654684,0.0006081750349613992,1988,450000.0,RESIDENTIAL
Staten Island,1,0,1,0.0005016200364212568,0.00029115613247604027,1975,351000.0,RESIDENTIAL
Staten Island,1,0,1,0.0005439538348745358,0.0003284838417678403,1975,500000.0,RESIDENTIAL
Staten Island,1,0,1,0.0004966535014071849,0.0003284838417678403,1975,495000.0,RESIDENTIAL
Staten Island,1,0,1,0.0005676040016082114,0.0003519469733226861,1985,479000.0,RESIDENTIAL
Staten Island,1,0,1,0.0006385545018092378,0.0002932891444355717,1975,505000.0,RESIDENTIAL
Staten Island,1,0,1,0.0009502636993590804,0.00029115613247604027,1968,522500.0,RESIDENTIAL
Staten Island,1,0,1,0.0009460066693470189,0.0005132560027622505,1965,575000.0,RESIDENTIAL
Staten Island,1,0,1,0.0013707636638838304,0.0005823122649520805,1965,580000.0,RESIDENTIAL
Staten Island,1,0,1,0.0009793534044415014,0.00045859757129925756,1960,640000.0,RESIDENTIAL
Staten Island,1,0,1,0.0006622046685429132,0.000554583109478172,1970,470000.0,RESIDENTIAL
Staten Island,1,0,1,0.0006622046685429132,0.0005012578104898862,1970,175000.0,RESIDENTIAL
Staten Island,1,0,1,0.0009460066693470189,0.0004927257626517605,1970,625000.0,RESIDENTIAL
Staten Island,1,0,1,0.0010122271362013103,0.0004266023919062861,1970,650000.0,RESIDENTIAL
Staten Island,1,0,1,0.0007095050020102642,0.0002879566145367431,1970,482000.0,RESIDENTIAL
Staten Island,1,0,1,0.0005676040016082114,0.0004026060073615575,1970,435000.0,RESIDENTIAL
Staten Island,1,0,1,0.0005912541683418868,0.0006113745529006963,1975,330000.0,RESIDENTIAL
Staten Island,1,0,1,0.0005912541683418868,0.0006113745529006963,1975,406000.0,RESIDENTIAL
Staten Island,1,0,1,0.0004100938911619327,0.0003199517939297146,1989,410000.0,RESIDENTIAL
Staten Island,1,0,1,0.0004100938911619327,0.0003199517939297146,1989,425000.0,RESIDENTIAL
Staten Island,1,0,1,0.00107419057304354,0.0004991247985303548,1935,690000.0,RESIDENTIAL
Staten Island,1,0,1,0.0005676040016082114,0.00039354070653354895,1970,485000.0,RESIDENTIAL
Staten Island,1,0,1,0.001326774353759194,0.00029115613247604027,1970,615000.0,RESIDENTIAL
Staten Island,1,0,1,0.0006799422935931699,0.0004180703440681604,1992,545000.0,RESIDENTIAL
Staten Island,1,0,1,0.000560272449920772,0.00029115613247604027,1970,378007.0,RESIDENTIAL
Staten Island,1,0,1,0.0009003618475510253,0.0004266023919062861,1975,585000.0,RESIDENTIAL
Staten Island,1,0,1,0.0009081664025731381,0.00048632672677316615,1970,515000.0,RESIDENTIAL
Staten Island,1,0,1,0.0009081664025731381,0.00048632672677316615,1970,558000.0,RESIDENTIAL
Staten Island,1,0,1,0.0009365466026535487,0.0004266023919062861,1970,530000.0,RESIDENTIAL
Staten Island,1,0,1,0.00034340042097296786,0.0003626120331203432,1991,359000.0,RESIDENTIAL
Staten Island,1,0,1,0.0010642575030153964,0.000541518411226042,1970,614000.0,RESIDENTIAL
Staten Island,1,0,1,0.0006622046685429132,0.0003519469733226861,1970,80000.0,RESIDENTIAL
Staten Island,1,0,1,0.0010169571695480453,0.0004895262447124633,1995,655000.0,RESIDENTIAL
Staten Island,1,0,1,0.0005562519215760471,0.0003807426347763604,1970,457500.0,RESIDENTIAL
Staten Island,1,0,1,0.000579429084975049,0.0003807426347763604,1970,480000.0,RESIDENTIAL
Staten Island,1,0,1,0.0020149942057091502,0.000277291554739086,1940,615000.0,RESIDENTIAL
Staten Island,1,0,1,0.0007095050020102642,0.000591910818769972,1970,620000.0,RESIDENTIAL
Staten Island,1,0,1,0.0005912541683418868,0.0003903411885942518,1970,570000.0,RESIDENTIAL
Staten Island,1,0,1,0.0004836459097036634,0.0003199517939297146,2000,499999.0,RESIDENTIAL
Staten Island,1,0,1,0.0005439538348745358,0.0003306168537273717,1998,505000.0,RESIDENTIAL
Staten Island,1,0,1,0.0005439538348745358,0.0003306168537273717,1998,549900.0,RESIDENTIAL
Staten Island,1,0,1,0.0005676040016082114,0.0003754101048775318,2002,530000.0,RESIDENTIAL
Staten Island,1,0,1,0.0007922805855781283,0.0003754101048775318,2002,490000.0,RESIDENTIAL
Staten Island,1,0,1,0.0005676040016082114,0.0003199517939297146,1975,474900.0,RESIDENTIAL
Staten Island,1,0,1,0.000550575881559965,0.0002986216743344003,1970,475000.0,RESIDENTIAL
Staten Island,1,0,1,0.0006423385284866259,0.0003551464912619832,1970,555000.0,RESIDENTIAL
Staten Island,1,0,1,0.0006882198519499562,0.0005567161214377034,1970,525000.0,RESIDENTIAL
Staten Island,1,0,1,0.0011352080032164228,0.0005097898583280119,1960,480000.0,RESIDENTIAL
Staten Island,1,0,1,0.0001832887921859849,0.0003306168537273717,1990,361000.0,RESIDENTIAL
Staten Island,1,0,1,0.0013149492703923562,0.00029062287948615744,1920,449500.0,RESIDENTIAL
Staten Island,1,0,1,0.001144668069909893,0.00037327709291800037,1930,225000.0,RESIDENTIAL
Staten Island,1,0,1,0.0013149492703923562,0.0002634269770021317,1955,555000.0,RESIDENTIAL
Staten Island,1,0,1,0.0005841591183217841,0.0003903411885942518,1973,480000.0,RESIDENTIAL
Staten Island,1,0,1,0.0005841591183217841,0.0003903411885942518,1973,460000.0,RESIDENTIAL
Staten Island,1,0,1,0.0009578317527138567,0.0005103231113178948,1980,649999.0,RESIDENTIAL
Staten Island,1,0,1,0.0008987063358796679,0.0005201882916307276,1975,675000.0,RESIDENTIAL
Staten Island,1,0,1,0.0010633114963460493,0.0005119228702875434,2005,760000.0,RESIDENTIAL
Staten Island,1,0,1,0.0008987063358796679,0.00047486178749068473,1970,574500.0,RESIDENTIAL
Staten Island,1,0,1,0.000966109311070643,0.0005945770837193862,1970,665000.0,RESIDENTIAL
Staten Island,1,0,1,0.0009152614525932408,0.0005855117828913777,1970,575000.0,RESIDENTIAL
Staten Island,1,0,1,0.0008987063358796679,0.0005257874480244976,1975,560000.0,RESIDENTIAL
Staten Island,1,0,1,0.0005616914599247925,0.0003839421527156575,2000,472500.0,RESIDENTIAL
Staten Island,1,0,1,0.0005276352198282998,0.0003839421527156575,1980,465000.0,RESIDENTIAL
Staten Island,1,0,1,0.0005616914599247925,0.0003306168537273717,1997,390000.0,RESIDENTIAL
Staten Island,1,0,1,0.0005912541683418868,0.0003839421527156575,2001,480000.0,RESIDENTIAL
Staten Island,1,0,1,0.0006622046685429132,0.0003839421527156575,2001,445000.0,RESIDENTIAL
Staten Island,2,0,2,0.0003412719059669371,0.000153576861086263,1986,340000.0,RESIDENTIAL
Staten Island,2,0,2,0.0005929096800132441,0.00040100624839190896,1986,459342.0,RESIDENTIAL
Staten Island,2,0,2,0.0005929096800132441,0.00040100624839190896,1986,500.0,RESIDENTIAL
Staten Island,2,0,2,0.0005676040016082114,0.0006953618988072463,1985,550000.0,RESIDENTIAL
Staten Island,2,0,2,0.0005936191850152544,0.0006420365998189606,1982,579000.0,RESIDENTIAL
Staten Island,2,0,2,0.0014190100040205283,0.0007625517755324864,1985,500000.0,RESIDENTIAL
Staten Island,2,0,2,0.0006612586618735662,0.000985451525303521,1982,584000.0,RESIDENTIAL
Staten Island,2,0,2,0.0006612586618735662,0.000985451525303521,1982,584000.0,RESIDENTIAL
Staten Island,2,0,2,0.0013811697372466476,0.0007881479190468636,1965,1.0,RESIDENTIAL
Staten Island,2,0,2,0.0010815221247309794,0.0006271055161022406,1980,528500.0,RESIDENTIAL
Staten Island,2,0,2,0.0005912541683418868,0.0005151223882268405,1984,385000.0,RESIDENTIAL
Staten Island,2,0,2,0.0005912541683418868,0.0005151223882268405,1984,530000.0,RESIDENTIAL
Staten Island,2,0,2,0.0005912541683418868,0.0005151223882268405,1984,495000.0,RESIDENTIAL
Staten Island,2,0,2,0.0005912541683418868,0.0005151223882268405,1984,500.0,RESIDENTIAL
Staten Island,2,0,2,0.000715417543693683,0.0006585674425053292,1985,635000.0,RESIDENTIAL
Staten Island,2,0,2,0.0008277558356786415,0.00034128191352502887,2003,233000.0,RESIDENTIAL
Staten Island,2,0,2,0.0010614194830073551,0.0006335045519808349,1965,10.0,RESIDENTIAL
Staten Island,2,0,2,0.0006255469101057162,0.00045753106531949185,1998,520000.0,RESIDENTIAL
Staten Island,2,0,2,0.00046141475297400845,0.0005711139521645405,1997,508000.0,RESIDENTIAL
Staten Island,2,0,2,0.0004857744247096942,0.0005711139521645405,1994,618900.0,RESIDENTIAL
Staten Island,2,0,2,0.00039921481446444196,0.0005711139521645405,1994,550000.0,RESIDENTIAL
Staten Island,2,0,2,0.00046141475297400845,0.0005823122649520805,1996,525000.0,RESIDENTIAL
Staten Island,2,0,2,0.00046141475297400845,0.0005065903403887147,1996,575000.0,RESIDENTIAL
Staten Island,2,0,2,0.0004980725114112055,0.00026875950690096026,1994,540000.0,RESIDENTIAL
Staten Island,2,0,2,0.0011115578364827472,0.0006516351536368521,1965,575000.0,RESIDENTIAL
Staten Island,2,0,2,0.0009460066693470189,0.0007198915363418578,1997,680000.0,RESIDENTIAL
Staten Island,2,0,2,0.0010973677364425418,0.0006516351536368521,1970,775000.0,RESIDENTIAL
Staten Island,2,0,2,0.0008088357022917012,0.0005332529898828577,1973,705000.0,RESIDENTIAL
Staten Island,2,0,2,0.0006964974103067427,0.0003439481784744432,2004,580000.0,RESIDENTIAL
Staten Island,2,0,2,0.0007596433554856562,0.0008105445446219436,1990,650000.0,RESIDENTIAL
Staten Island,2,0,2,0.0009270865359600785,0.0005599156393770006,2003,720000.0,RESIDENTIAL
Staten Island,2,0,2,0.0008232623039992432,0.0005375190138019205,1970,558800.0,RESIDENTIAL
Staten Island,2,0,2,0.0013598845871863397,0.0007892144250266293,1920,770000.0,RESIDENTIAL
Staten Island,2,0,2,0.0008041056689449661,0.000453265041400429,1955,400000.0,RESIDENTIAL
Staten Island,2,0,2,0.001026890239576189,0.0006545680450812078,2016,854311.0,RESIDENTIAL
Staten Island,2,0,2,0.0006399735118132583,0.000434601186754529,1984,350000.0,RESIDENTIAL
Staten Island,2,0,2,0.0008057611806163233,0.0006601672014749778,1986,400000.0,RESIDENTIAL
Staten Island,2,0,2,0.0006087552917248066,0.000434601186754529,1986,350000.0,RESIDENTIAL
Staten Island,2,0,2,0.000966109311070643,0.0005439180496805148,1960,289674.0,RESIDENTIAL
Staten Island,2,0,2,0.0010205046945580966,0.0006654997313738063,1965,575000.0,RESIDENTIAL
Staten Island,2,0,2,0.0011624056949601496,0.0006479023827076721,2006,650000.0,RESIDENTIAL
Staten Island,2,0,2,0.001123382919849585,0.0004079385372603861,1960,555000.0,RESIDENTIAL
Staten Island,2,0,2,0.0007979566255942104,0.0003106198666067646,2005,582000.0,RESIDENTIAL
Staten Island,2,0,2,0.0007979566255942104,0.0003106198666067646,2005,1.0,RESIDENTIAL
Staten Island,2,0,2,0.001004659082846534,0.0004628635952183204,1960,540000.0,RESIDENTIAL
Staten Island,2,0,2,0.0008987063358796679,0.0003570128767265732,1950,625000.0,RESIDENTIAL
Staten Island,2,0,2,0.0009649268027339592,0.0006036423845473948,1960,785000.0,RESIDENTIAL
Staten Island,2,0,2,0.0007686304188444529,0.0003866084176650718,2005,636000.0,RESIDENTIAL
Staten Island,2,0,2,0.0011974079417259892,0.0006716321407574592,2015,860421.0,RESIDENTIAL
Staten Island,2,0,2,0.0006208168767589811,0.0005559162419528791,1991,540000.0,RESIDENTIAL
Staten Island,2,0,2,0.0010642575030153964,0.0007508202097550636,1986,859000.0,RESIDENTIAL
Staten Island,2,0,2,0.0010879076697490717,0.00046099720975373043,1955,499900.0,RESIDENTIAL
Staten Island,2,0,2,0.0009460066693470189,0.0007065602115947864,2016,850000.0,RESIDENTIAL
Staten Island,2,0,2,0.0009460066693470189,0.0007065602115947864,2016,874676.0,RESIDENTIAL
Staten Island,2,0,2,0.0008797862024927276,0.0002682262539110774,1930,250000.0,RESIDENTIAL
Staten Island,2,0,2,0.0009460066693470189,0.0005332529898828577,1960,625000.0,RESIDENTIAL
Staten Island,2,0,2,0.0008632310857791547,0.0007558861131589507,2003,805000.0,RESIDENTIAL
Staten Island,2,0,2,0.0005221956814795545,0.000610574673415872,2006,580000.0,RESIDENTIAL
Staten Island,2,0,2,0.0005392238015278008,0.000610574673415872,2006,600000.0,RESIDENTIAL
Staten Island,2,0,2,0.0007981931272615472,0.00039460721251331467,1945,380837.0,RESIDENTIAL
Staten Island,2,0,2,0.0005912541683418868,0.000471928896046329,1988,405000.0,RESIDENTIAL
Staten Island,2,0,2,0.0006290944351157676,0.0005241876890548491,1987,555000.0,RESIDENTIAL
Staten Island,2,0,2,0.0003618475510252347,0.0003135527580511203,2000,520000.0,RESIDENTIAL
Staten Island,2,0,2,0.0009649268027339592,0.0005801792529925491,1970,649000.0,RESIDENTIAL
Staten Island,2,0,2,0.0011659532199702009,0.0005305867249334433,1970,565000.0,RESIDENTIAL
Staten Island,2,0,2,0.0008320128656907031,0.0003359493836262003,2001,456300.0,RESIDENTIAL
Staten Island,2,0,2,0.0009105314192465057,0.00037327709291800037,1997,634500.0,RESIDENTIAL
Staten Island,2,0,2,0.000579429084975049,0.0003839421527156575,2004,478000.0,RESIDENTIAL
Staten Island,2,0,2,0.0007449802521107774,0.00047992769089457186,2001,530000.0,RESIDENTIAL
Staten Island,2,0,2,0.0009460066693470189,0.0005913775657800891,1977,650000.0,RESIDENTIAL
Staten Island,2,0,2,0.0009460066693470189,0.0005913775657800891,1977,50000.0,RESIDENTIAL
Staten Island,2,0,2,0.0008462029657309084,0.0009030639383666194,1992,700000.0,RESIDENTIAL
Staten Island,2,0,2,0.0009762788827661235,0.000554583109478172,1994,707582.0,RESIDENTIAL
Staten Island,2,0,2,0.0009750963744294398,0.0004953920276011748,2007,590000.0,RESIDENTIAL
Staten Island,2,0,2,0.0011640612066315067,0.0006793643091107607,1965,200000.0,RESIDENTIAL
Staten Island,2,0,2,0.0006385545018092378,0.0002932891444355717,1975,540000.0,RESIDENTIAL
Staten Island,2,0,2,0.0011635882032968333,0.000621772986203412,1965,665000.0,RESIDENTIAL
Staten Island,2,0,2,0.0011139228531561148,0.0005012578104898862,1970,475000.0,RESIDENTIAL
Staten Island,2,0,2,0.0007960646122555164,0.0003519469733226861,1970,490000.0,RESIDENTIAL
Staten Island,2,0,2,0.0010642575030153964,0.0007998794848242865,1970,810000.0,RESIDENTIAL
Staten Island,2,0,2,0.0011825083366837736,0.0004042057663312061,1970,710000.0,RESIDENTIAL
Staten Island,2,0,2,0.0009460066693470189,0.00037327709291800037,1965,550000.0,RESIDENTIAL
Staten Island,2,0,2,0.0009696568360806943,0.00045646455933972613,1970,625000.0,RESIDENTIAL
Staten Island,2,0,2,0.0009696568360806943,0.00045646455933972613,1970,732500.0,RESIDENTIAL
Staten Island,2,0,2,0.0008055246789489866,0.0003210182999094803,1975,600000.0,RESIDENTIAL
Staten Island,2,0,2,0.0009216469976113332,0.0005865782888711434,1975,425000.0,RESIDENTIAL
Staten Island,2,0,2,0.0007180190620343874,0.000527920459984029,2003,826000.0,RESIDENTIAL
Staten Island,2,0,2,0.0010687510346947945,0.00048632672677316615,1970,545000.0,RESIDENTIAL
Staten Island,2,0,2,0.0008750561691459925,0.0005012578104898862,1997,715000.0,RESIDENTIAL
Staten Island,2,0,2,0.0009743868694274295,0.0005393853992665106,2015,829873.0,RESIDENTIAL
Staten Island,2,0,2,0.0010595274696686612,0.0005172554001863719,1997,729000.0,RESIDENTIAL
Staten Island,2,0,2,0.0007095050020102642,0.000591910818769972,1970,535000.0,RESIDENTIAL
Staten Island,2,0,2,0.0009282690442967623,0.00047992769089457186,1996,580000.0,RESIDENTIAL
Staten Island,2,0,2,0.0009460066693470189,0.0005519168445287576,1970,565000.0,RESIDENTIAL
Staten Island,2,0,2,0.0008987063358796679,0.000752953221714595,1985,657500.0,RESIDENTIAL
Staten Island,2,0,2,0.0012771090036184755,0.0005332529898828577,1985,640000.0,RESIDENTIAL
Staten Island,2,0,2,0.0008987063358796679,0.0006932288868477149,1984,655000.0,RESIDENTIAL
Staten Island,2,0,2,0.0007863680438947094,0.0005652481692758291,1992,690000.0,RESIDENTIAL
Staten Island,2,0,2,0.0008088357022917012,0.0005332529898828577,1999,580000.0,RESIDENTIAL
Staten Island,2,0,2,0.0008987063358796679,0.0005332529898828577,1975,635000.0,RESIDENTIAL
Staten Island,2,0,2,0.0009464796726816924,0.00047992769089457186,1970,485000.0,RESIDENTIAL
Staten Island,2,0,2,0.0009464796726816924,0.00047992769089457186,1970,465000.0,RESIDENTIAL
Staten Island,2,0,2,0.0009933070028143697,0.0005012578104898862,1970,706000.0,RESIDENTIAL
Staten Island,3,0,3,0.002100134805950382,0.00047992769089457186,1930,578671.0,RESIDENTIAL
Staten Island,1,3,4,0.0021084123643071682,0.0012731415133453226,1967,675000.0,MIXED USE
Staten Island,2,2,4,0.001348059503819502,0.001258477056123544,2004,1865000.0,MIXED USE
Staten Island,0,12,12,0.0017205496298748906,0.006459026839956113,1931,2300000.0,COMMERCIAL
Staten Island,1,1,2,0.0012061585034174491,0.00043726745170394326,1931,725000.0,MIXED USE
Staten Island,0,2,2,0.0011825083366837736,0.0005332529898828577,1986,469000.0,COMMERCIAL
Staten Island,1,0,1,0.00047300333467350944,0.0003652782980697575,1965,469000.0,RESIDENTIAL
Staten Island,1,0,1,0.0005912541683418868,0.00038607516467518895,1965,460000.0,RESIDENTIAL
Staten Island,1,0,1,0.0006208168767589811,0.00033274986568690315,1965,493000.0,RESIDENTIAL
Staten Island,1,0,1,0.0009554667360404891,0.0005631151573162977,1965,550000.0,RESIDENTIAL
Staten Island,1,0,1,0.0005676040016082114,0.0003839421527156575,1965,525000.0,RESIDENTIAL
Staten Island,1,0,1,0.00044935316793983396,0.0003135527580511203,1965,415000.0,RESIDENTIAL
Staten Island,1,0,1,0.0009460066693470189,0.00028369059061768027,1950,330000.0,RESIDENTIAL
Staten Island,1,0,1,0.000851406002412317,0.00029115613247604027,1960,575000.0,RESIDENTIAL
Staten Island,1,0,1,0.0002838020008041057,0.00026662649494142883,2004,395000.0,RESIDENTIAL
Staten Island,1,0,1,0.0005676040016082114,0.00032795058877795746,1985,436000.0,RESIDENTIAL
Staten Island,1,0,1,0.0005789560816403756,0.0004170038380883947,1965,421000.0,RESIDENTIAL
Staten Island,1,0,1,0.0012652839202516378,0.00035834600920128036,1960,600000.0,RESIDENTIAL
Staten Island,1,0,1,0.0013809332355793108,0.00034821420239350605,1935,125000.0,RESIDENTIAL
Staten Island,1,0,1,0.001353735543835584,0.0003836755262207161,1940,565000.0,RESIDENTIAL
Staten Island,1,0,1,0.0002459617340302249,0.0003626120331203432,1987,374000.0,RESIDENTIAL
Staten Island,1,0,1,0.0005439538348745358,0.0003135527580511203,1975,510000.0,RESIDENTIAL
Staten Island,1,0,1,0.0005439538348745358,0.0003135527580511203,1967,430000.0,RESIDENTIAL
Staten Island,1,0,1,0.0006149043350755622,0.0004052722723109718,1975,475000.0,RESIDENTIAL
Staten Island,1,0,1,0.0009176264692666084,0.0005700474461847748,1975,609000.0,RESIDENTIAL
Staten Island,1,0,1,0.0009460066693470189,0.0005663146752555949,1975,727650.0,RESIDENTIAL
Staten Island,1,0,1,0.0005749355532956508,0.00037967612879659466,2007,577000.0,RESIDENTIAL
Staten Island,1,0,1,0.0009460066693470189,0.00041593733210862897,1960,630000.0,RESIDENTIAL
Staten Island,1,0,1,0.0009460066693470189,0.00041593733210862897,1960,535000.0,RESIDENTIAL
Staten Island,1,0,1,0.0009460066693470189,0.0005023243164696519,1970,660000.0,RESIDENTIAL
Staten Island,1,0,1,0.0010169571695480453,0.00041593733210862897,1970,10.0,RESIDENTIAL
Staten Island,2,0,2,0.0009460066693470189,0.000527920459984029,1965,650000.0,RESIDENTIAL
Staten Island,2,0,2,0.0014190100040205283,0.0008532047838125722,1970,380000.0,RESIDENTIAL
Staten Island,2,0,2,0.0013717096705531775,0.0005964434691839763,1970,610000.0,RESIDENTIAL
Staten Island,2,0,2,0.0009460066693470189,0.000584445276911612,1965,799000.0,RESIDENTIAL
Staten Island,2,0,2,0.0010822316297329896,0.0006516351536368521,1965,780000.0,RESIDENTIAL
Staten Island,2,0,2,0.0009460066693470189,0.0006516351536368521,1960,587500.0,RESIDENTIAL
Staten Island,2,0,2,0.0009460066693470189,0.0006516351536368521,1960,370000.0,RESIDENTIAL
Staten Island,2,0,2,0.0008230258023319064,0.000307153722172526,1975,740000.0,RESIDENTIAL
Staten Island,2,0,2,0.0009460066693470189,0.0005364525078221547,1965,780000.0,RESIDENTIAL
Staten Island,2,0,2,0.000851406002412317,0.0006900293689084178,1982,710000.0,RESIDENTIAL
Staten Island,2,0,2,0.0011352080032164228,0.000562048651336532,1970,710000.0,RESIDENTIAL
Staten Island,2,0,2,0.0009460066693470189,0.0005087233523482462,1970,757500.0,RESIDENTIAL
Staten Island,2,0,2,0.0010311472695882506,0.0006932288868477149,1975,290000.0,RESIDENTIAL
Staten Island,2,0,2,0.0009460066693470189,0.0005609821453567662,1975,615000.0,RESIDENTIAL
Staten Island,2,0,2,0.002413736016838919,0.0005108563643077776,1955,587000.0,RESIDENTIAL
Staten Island,2,0,2,0.0010429723529550884,0.0006718987672524006,1970,715000.0,RESIDENTIAL
Staten Island,2,0,2,0.0009223565026133435,0.0006377705758998977,1960,300000.0,RESIDENTIAL
Staten Island,1,0,1,0.006811248019298536,0.0010646395943011253,1901,900000.0,RESIDENTIAL
Staten Island,1,0,1,0.0023058912565333584,0.0003594125151810461,1960,560000.0,RESIDENTIAL
Staten Island,1,0,1,0.0035978998651940495,0.00047992769089457186,1933,843000.0,RESIDENTIAL
Staten Island,1,0,1,0.0035978998651940495,0.00047992769089457186,1933,825000.0,RESIDENTIAL
Staten Island,1,0,1,0.001967693872241799,0.000943857792092658,2001,1135000.0,RESIDENTIAL
Staten Island,1,0,1,0.00851406002412317,0.0011248971821578883,1960,980000.0,RESIDENTIAL
Staten Island,1,0,1,0.0025258378071565404,0.0005119228702875434,1960,1155000.0,RESIDENTIAL
Staten Island,1,0,1,0.0009460066693470189,0.00034768094940362316,1915,470000.0,RESIDENTIAL
Staten Island,1,0,1,0.0018920133386940378,0.00029755516835463456,1955,610000.0,RESIDENTIAL
Staten Island,1,0,1,0.003299671262682402,0.0013949898215335557,1991,1950000.0,RESIDENTIAL
Staten Island,1,0,1,0.0005971667100253057,0.00012158168169329154,1930,200000.0,RESIDENTIAL
Staten Island,1,0,1,0.001668282761393468,0.00040740528427050325,2014,962246.0,RESIDENTIAL
Staten Island,1,0,1,0.0011825083366837736,0.000453265041400429,2014,753505.0,RESIDENTIAL
Staten Island,1,0,1,0.0014190100040205283,0.0005839120239217291,1970,575000.0,RESIDENTIAL
Staten Island,1,0,1,0.006409195184826053,0.0008756014093876523,1935,700000.0,RESIDENTIAL
Staten Island,1,0,1,0.002701795047655086,0.0004479325115016004,1987,722000.0,RESIDENTIAL
Staten Island,1,0,1,0.0059834921836198944,0.00031248625207135457,1960,780000.0,RESIDENTIAL
Staten Island,1,0,1,0.002277511056452948,0.00043673419871406043,1979,858000.0,RESIDENTIAL
Staten Island,1,0,1,0.0013501880188255327,0.0001951705942971259,1920,330000.0,RESIDENTIAL
Staten Island,1,0,1,0.001034694794598302,0.00031781878197018314,1915,369000.0,RESIDENTIAL
Staten Island,1,0,1,0.0012827850436345576,0.0002303652916293945,1930,320000.0,RESIDENTIAL
Staten Island,1,0,1,0.0009460066693470189,0.0002559614351437717,1965,530000.0,RESIDENTIAL
Staten Island,1,0,1,0.0015372608376889058,0.0003135527580511203,1950,645000.0,RESIDENTIAL
Staten Island,1,0,1,0.0036936830404654354,0.0005311199779233262,1960,720000.0,RESIDENTIAL
Staten Island,1,0,1,0.0030281673485798074,0.0003679445630191718,1960,644500.0,RESIDENTIAL
Staten Island,1,0,1,0.0011825083366837736,0.0005983098546485663,1940,10.0,RESIDENTIAL
Staten Island,1,0,1,0.0019866140056287395,0.0006926956338578321,1955,670000.0,RESIDENTIAL
Staten Island,2,0,2,0.0006149043350755622,0.0004324681747949976,1920,765000.0,RESIDENTIAL
Staten Island,2,0,2,0.0014190100040205283,0.0005940438307295035,1920,500000.0,RESIDENTIAL
Staten Island,2,0,2,0.000274814937445309,0.000535919254832272,2002,450000.0,RESIDENTIAL
Staten Island,2,0,2,0.0003410354042996003,0.0006079084084664577,2004,2000.0,RESIDENTIAL
Staten Island,2,0,2,0.0003410354042996003,0.0006079084084664577,2004,2000.0,RESIDENTIAL
Staten Island,2,0,2,0.0009755693777641132,0.0006079084084664577,2004,500.0,RESIDENTIAL
Staten Island,2,0,2,0.0004916869663931131,0.0006079084084664577,2004,2000.0,RESIDENTIAL
Staten Island,2,0,2,0.0004883759430503985,0.0006079084084664577,2004,2000.0,RESIDENTIAL
Staten Island,2,0,2,0.00048175389636496936,0.0006079084084664577,2004,2000.0,RESIDENTIAL
Staten Island,2,0,2,0.0004784428730222548,0.0006079084084664577,2004,2000.0,RESIDENTIAL
Staten Island,2,0,2,0.0013835347539200152,0.0004948587746112919,1910,350000.0,RESIDENTIAL
Staten Island,2,0,2,0.0015526334460657949,0.00033914890156549744,1925,298485.0,RESIDENTIAL
Staten Island,1,0,1,0.0009578317527138567,0.0004732620285210362,2002,700000.0,RESIDENTIAL
Staten Island,1,0,1,0.0011352080032164228,0.00025196203771965026,1915,515000.0,RESIDENTIAL
Staten Island,1,0,1,0.0023650166733675472,0.0011411613983493155,1980,905000.0,RESIDENTIAL
Staten Island,1,0,1,0.0009460066693470189,0.0004972584130657647,1975,580000.0,RESIDENTIAL
Staten Island,1,0,1,0.0009696568360806943,0.0002708925188604917,1935,623000.0,RESIDENTIAL
Staten Island,1,0,1,0.0010642575030153964,0.0005439180496805148,1970,10.0,RESIDENTIAL
Staten Island,1,0,1,0.0019097509637442944,0.0007545529806842436,1980,950000.0,RESIDENTIAL
Staten Island,1,0,1,0.0017534233616346994,0.001089969111320561,1965,487500.0,RESIDENTIAL
